id,code,ename,fcover,tpop,apop,gdp1,gdp2,gdp3,distpvc,distport,hwaylen,explen,plain,elev,prec,slope,temp,temp0,area,policy
353,532701,simao,313.112901,21,12,1616.619048,4420.904762,9757.666667,321741.2,873756.9,270518.5,4455.585,0,1269,1458,5.38,18.1,6627.5,387949,0
354,532722,puer,308.348323,19,15,2281.526316,1657,4078.210526,277597.4,847348.4,230107.4,12017.71,0,1436,1458,6.48,17.2,6297.8,366768,0
355,532723,mojiang,376.232068,36,30,1144.972222,1017.888889,2246.25,210460.1,825608.2,165305.5,12294.63,0,1379,1298,7.49,17.7,6504.8,530659,0
356,532724,jingdong,359.5546515,36,33,1817.527778,1021.888889,2501.194444,205067.8,924251.1,101330.3,31993.71,0,1742,1094,7.95,15.3,5614.6,446184,0
357,532725,jinggu,609.023892,30,26,2283.666667,2350.666667,3189.9,282242,917370,205876.9,10466.72,0,1385,1309,6.26,17.4,6374.8,751572,0
358,532726,zhenyuan,347.7053948,21,18,1442.952381,733.3333333,2386,218155.1,890149.7,140368.5,46477.65,0,1646,1153,7.3,15.9,5844.4,413898,0
359,532727,jiangcheng,266.413397,10,10,2567.6,1766.7,4148.1,280617.6,788686.3,252513.8,70892.62,0,1147,1917,7.5,18.3,6701.9,340344,0
360,532728,menglian,117.843636,12,11,1780.583333,1325,2952.75,446259.2,1016876,366773.1,52117.93,0.007407,1259,1460,7.57,17.6,6441.9,189698,1
361,532729,lanchang,563.2274674,48,39,1117.041667,1042.729167,1517.604167,375297.3,965204.7,299458.1,18057.52,0,1468,1449,6.83,16.6,6091.9,859277,1
362,532730,ximeng,70.8576116,9,7,824.5555556,533.2222222,118134.5556,415924,1019170,330520,30373.79,0,1321,1468,9.35,17.5,6427.2,135080,1
363,532801,jinghong,520.66894,38,22,3901.210526,3323.947368,7021.684211,373591,865824.8,328863,2539.668,0.031914,1012,1333,4.98,19,6974.7,697231,0
364,532822,menghai,356.83827,30,25,1707.6,2006.166667,5301.566667,411522.2,926492.5,353532.9,8047.753,0.01011,1332,1319,6.35,17.2,6286.7,535094,0
365,532823,mengla,501.43257,21,12,5248.904762,2704.238095,5227.190476,375038.8,807538.9,344668,62079.39,0.035113,991,1500,6.37,18.9,6945.1,684587,0
366,532901,dali,58.3473566,60,44,1693.333333,8429.233333,10979.78333,263605.9,1030215,156479.9,3837.909,0.145184,2320,1052,6.49,12.7,4659.2,141202,0
367,532922,yangbi,108.9222501,10,9,1951,2041,2587.4,283832.3,1047173,172842.4,5475.642,0,2172,972,8.82,13.6,4996.8,186618,1
368,532923,xiangyun,131.0300677,46,44,2252.630435,2694.956522,3237.695652,200266.6,967750.3,96357.55,16378.98,0.016851,2132,736,4.09,14.1,5152.6,243342,1
369,532924,binchuan,143.59759,33,30,4190.424242,1426.787879,3706.818182,230360.2,1000105,134765.2,47175.84,0.019329,2063,693,7.6,14.1,5156.9,254163,1
370,532925,midu,84.701144,32,30,1461.15625,1068.1875,2299.84375,215854.6,973002.9,100742.5,53.55579,0,1981,822,5.99,14.3,5233.9,150663,0
371,532926,nanjian,114.6200232,22,21,1903.636364,481.0454545,2887.181818,230910,977341.5,114784.1,3643.607,0,1945,957,7.7,14.5,5296.5,175232,0
372,532927,weishan,129.941242,31,28,1889.774194,943.4516129,2272.258065,257496,1014080,142592.9,26707.42,0,2049,877,7.19,14.3,5228.4,218494,1
373,532928,yongping,179.40145,18,14,2516.666667,1083.333333,2803.5,318696.6,1076455,204676,2473.856,0,2028,990,7.18,13.5,4963.9,279860,0
374,532929,yunlong,339.6441284,20,19,1788.65,1380.2,2760.55,360007.6,1126163,251827.9,58468.18,0,2411,912,9.88,10.7,3930.7,458299,0
375,532930,miyuan,138.14576,28,26,2122.5,1267.285714,2757.107143,303381.7,1066660,194838.5,11288.11,0.081483,2533,767,7.73,11.1,4066,287854,0
376,532931,jianchuan,130.506574,17,16,1356.705882,2211.764706,2370,334117.7,1103954,239590.6,12266.83,0.085714,2765,799,7.03,8.9,3309.7,224364,0
377,532932,heqing,91.167428,27,25,1399.074074,1712.777778,2168.222222,285424.7,1054840,196397,28347.57,0.068162,2234,810,8.26,12.9,4741.9,231429,1
378,533022,shidian,88.528728,33,31,1667.212121,523.5757576,2310.818182,357914.7,1087263,242426.7,21048.73,0.001022,1694,1285,8.33,14.9,5439.6,195266,0
379,533023,tengchon,379.9330009,63,58,1709.555556,1385.31746,3474.238095,432908.2,1181132,317293.4,75922.12,0,2028,1360,7.33,12.1,4443.5,570405,1
380,533024,longling,146.106029,28,25,1708.214286,1722.142857,2841.071429,393336.1,1115530,278341.8,14493.37,0.003939,1691,1698,7.62,14.3,5235.8,279508,1
381,533025,changning,220.87798,34,31,2278.823529,1306.558824,2911.176471,321310.5,1055596,205622.7,48465.77,0.001848,1661,1173,6.76,15.3,5574.5,378506,1
382,533102,ruili,48.3343312,12,8,2878,2393.75,10276.5,510877.4,1210228,397512.6,28256.72,0.202813,1053,1496,6.46,18.1,6623.5,86222,0
383,533121,luxi,162.724183,35,28,2097.428571,1627.514286,4215.942857,447003.4,1155711,333184.6,8744.754,0.075102,1332,1689,7.54,16.7,6098.9,292912,1
384,533122,lianghe,66.4225647,16,15,1009.875,850.375,2100.125,446376.1,1176654,330301.7,42344.23,0,1465,1540,6.7,15.3,5603.7,113430,0
385,533123,yingjiang,298.758694,27,24,2045.444444,1904.37037,3422.851852,477963,1213097,361721.3,76904.93,0.078262,1573,1592,7.95,14.8,5442,431029,1
386,533124,longchuan,111.1337487,18,14,2264.055556,2073.722222,2122.166667,481371.8,1197941,366183.9,31678.04,0.091984,1366,1665,6.08,16.1,5894.4,186862,1
387,533221,lijiang,464.69642,21,20,1737.52381,1235.809524,37416,323668.2,1087422,248211.1,18177.73,0.048496,2810,893,10.38,9.2,3412.8,748729,1
388,533222,yongsheng,313.65208,39,36,1367.358974,1033.820513,2144.487179,266269.2,1030774,194553.7,71597.08,0,2176,877,9.68,13.6,4983.5,490494,1
389,533223,huaping,150.8686,15,12,1584.066667,4317.533333,4575.533333,236535.9,991391.4,185042.2,75852.22,0,1828,1073,7.55,15.8,5770.9,214875,0
390,533224,ninglang,452.72812,25,23,1009.68,811.52,1917.08,321752.5,1069543,267985.5,71267.89,0.016493,2890,927,8.89,9.1,3366.2,605648,1
391,533321,lushui,143.0039708,16,13,999.25,1561.5,4863.1875,406306.1,1172283,297882.2,86904.53,0,2366,1133,15.35,9.8,3628.9,286702,0
392,533323,fugong,197.04142,10,8,864.5,1117.7,1803,443746.8,1213112,349799.9,107260.1,0,2680,1126,17.09,8.8,3316.1,273854,0
393,533324,gongshan,303.14629,4,3,1332.75,1342.25,3205,534863.1,1298621,450707.5,63675.46,0,3089,1469,17.32,6.6,2611.5,439362,0
394,533325,lanping,292.926115,20,18,880.25,10615,3203.6,382963.4,1152831,286774.4,58666.07,0.008663,2803,952,10.71,8.3,3120.8,438834,1
395,533421,zhongdian,700.9137,14,11,1844.071429,6925.714286,11207.71429,436452.7,1186779,371330.8,17192.22,0.02445,3552,694,10.89,5.2,2237.1,1128996,0
396,533422,deqin,431.784611,6,5,1332.5,2875.5,5884.5,537338.8,1289925,465534.8,1119.596,0.012031,3610,734,14.6,5.3,2335.4,738960,0
397,533423,weixi,325.09097,15,13,1536.533333,1417.933333,3997.866667,432908.2,1198923,347847.9,61022.93,0.000893,2967,1107,11.98,7.6,2916.6,447496,1
398,533521,lincang,140.1920263,28,23,1602.75,1376.535714,4198.607143,288165.4,972745.7,188831.9,4430.89,0,1818,1145,7.29,15.1,5506.9,256086,1
399,533522,fengqing,158.592696,43,39,1517.162791,829.627907,1901.813953,283155.2,1012596,168948.1,28791.36,0,1852,1163,8.44,14.8,5407.8,359480,0
400,533523,yunxian,164.7279307,41,38,2011.439024,3235.292683,2824.02439,258966.5,975518.9,149879,7315.299,0,1716,1055,8.52,15.6,5686.6,366833,1
401,533524,yongde,163.98839,33,31,1410.848485,937.4848485,1745.181818,351504.1,1053888,241433.2,65316.71,0.001697,1593,1359,8.71,15.8,5779.5,293966,1
402,533525,zhenkang,148.629428,16,15,1822.8125,1883.625,2879.1875,407067.7,1091828,299043.7,77216.2,0.001572,1478,1578,9.61,15.9,5810.9,254260,0
403,533526,shuangjiang,99.4640262,17,15,1796.294118,1060.529412,2346.823529,341089.9,988449.3,249508.8,11146.14,0,1651,1081,7.68,16,5858.9,216119,1
404,533527,gengma,175.751796,26,22,2760.307692,1567.269231,3142.461538,388893,1054360,286977.1,48238.23,0.033387,1415,1305,8.09,16.6,6072,371663,1
405,533528,cangyuan,149.593777,16,14,1619.125,1303.25,2605.625,404097.5,1046813,307758.2,39983.73,0,1448,1378,9.17,16.5,6044,243353,1
